"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","chr","pos","strand","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_Island","chr_numeric","pos_mbp"
"cg12510535",0.415830748318419,-2.60393227609164,6.5424558901337,5.55271802053861e-10,2.08087774451465e-07,12.3254049726673,"chr7",51384579,"-","COBL","TSS200","Island",7,51.384579
"cg20766702",0.572707004830056,-2.64263902620023,6.53835398622057,5.6782217470711e-10,2.12297237014879e-07,12.3037473822262,"chr5",102594493,"+","C5orf30;C5orf30","5'UTR;1stExon","Island",5,102.594493
"cg00440043",0.439547767720703,-1.60861897695032,6.53708497802686,5.71761092636149e-10,2.13536736484539e-07,12.2970488806682,"chr10",31607300,"-","ZEB1;ZEB1;ZEB1;LOC220930;ZEB1","TSS1500;TSS200;TSS1500;Body;TSS1500","Island",10,31.6073
"cg15005908",0.452896306876416,-1.07740757796178,6.53440959195396,5.80153568944994e-10,2.16405526610548e-07,12.282929429694,"chr6",114292723,"+","HDAC2","TSS1500","Island",6,114.292723
"cg02058194",0.624333944944319,-1.71251675045706,6.53416189954439,5.80936660352385e-10,2.16623879003802e-07,12.2816224063843,"chr22",41215556,"+","SLC25A17","TSS200","Island",22,41.215556
"cg26417871",0.408538478428604,-2.89070256667055,6.5328496811181,5.85102675194997e-10,2.18054586754344e-07,12.2746986089391,"chr18",18691918,"-","ROCK1","TSS200","Island",18,18.691918
"cg15222899",0.410030728015824,-1.4777484352061,6.53097281462351,5.91112436894328e-10,2.20013941624108e-07,12.2647970103503,"chr18",55095249,"+","","","Island",18,55.095249
"cg01774419",0.523990537231316,-1.03952693271875,6.53000720403612,5.9422794814552e-10,2.20978360847642e-07,12.25970352754,"chr8",59572039,"+","NSMAF;NSMAF","Body;TSS200","Island",8,59.572039
"cg05454619",0.445581514956807,-1.6231689795845,6.52796183012593,6.00880707956372e-10,2.23104014426127e-07,12.2489159757136,"chr11",79148502,"+","ODZ4","5'UTR","Island",11,79.148502
"cg13678973",0.473601384148006,-1.68363055088229,6.52644237356899,6.05870239884994e-10,2.2472450211722e-07,12.2409035453035,"chr1",50513870,"+","ELAVL4","Body","Island",1,50.51387
"cg25925006",0.423204230634536,-1.83860812868702,6.52498457657042,6.10695584553689e-10,2.26318723719833e-07,12.233217356763,"chr12",24102832,"+","SOX5;SOX5","5'UTR;TSS200","OpenSea",12,24.102832
"cg12097222",0.629630363922248,-1.108123350226,6.52487396433025,6.11063252566249e-10,2.26424343295789e-07,12.2326342011005,"chr8",16885000,"-","EFHA2","1stExon","Island",8,16.885
"cg06848514",0.413370048166046,-1.7197119970257,6.52415936003407,6.13443802844204e-10,2.27254020700114e-07,12.2288669051611,"chr17",40707027,"-","HSD17B1","3'UTR","S_Shore",17,40.707027
"cg06438056",0.491462860261546,-0.68531093616563,6.52342558987283,6.15897689936762e-10,2.28076857869357e-07,12.2249988382474,"chr1",33502433,"+","AK2;AK2;AK2;AK2","1stExon;1stExon;5'UTR;5'UTR","Island",1,33.502433
"cg24132989",0.499211785700777,2.18993958669638,6.5231879042171,6.16694630380076e-10,2.28325673649876e-07,12.2237459375359,"chr6",88050339,"+","C6orf162;C6orf162","3'UTR;3'UTR","OpenSea",6,88.050339
"cg26325335",0.436508932918964,-1.8193259399796,6.52290574519517,6.17642002863195e-10,2.28645523445455e-07,12.2222586436673,"chr3",50402333,"+","CACNA2D2;CACNA2D2","Body;Body","Island",3,50.402333
"cg00345443",0.40316828264664,-1.52426824803851,6.52213351197548,6.20242165062749e-10,2.29515020938323e-07,12.2181883162625,"chr3",54121778,"-","","","Island",3,54.121778
"cg20174066",0.461717784051894,-1.07060753083274,6.52138143875679,6.22784792464069e-10,2.30300330996468e-07,12.2142245393624,"chr15",26108263,"+","ATP10A;ATP10A","1stExon;5'UTR","Island",15,26.108263
"cg11158057",0.404269529576597,-2.98103721900618,6.52055522312471,6.25589898546049e-10,2.3129079555701e-07,12.209870327391,"chr1",239549798,"-","","","N_Shore",1,239.549798
"cg17819963",0.434074167089705,-1.68542821598176,6.51697015140767,6.37906276144295e-10,2.35388160341027e-07,12.1909807624938,"chr10",135191943,"-","PAOX;PAOX;PAOX","TSS1500;TSS1500;TSS1500","Island",10,135.191943
"cg16700392",0.42727922764603,-1.41866184581575,6.51400536768365,6.48271550464519e-10,2.38774139313967e-07,12.1753643835618,"chr4",156680207,"+","GUCY1B3;GUCY1B3","1stExon;5'UTR","Island",4,156.680207
"cg21384492",0.517761213445105,-2.61362968896603,6.51388506070248,6.48695637757656e-10,2.38904761301319e-07,12.1747307857376,"chr2",241938321,"-","SNED1","1stExon","Island",2,241.938321
"cg00358220",0.485036330416793,-0.945975487169861,6.51303082819837,6.51714699524828e-10,2.398327047677e-07,12.1702321734333,"chr18",3247473,"+","MYL12A","TSS200","Island",18,3.247473
"cg07880636",0.516615199490003,0.18376415528373,6.50816497024905,6.69177142115142e-10,2.45641145899214e-07,12.1446143487578,"chr7",51384621,"+","COBL","TSS200","Island",7,51.384621
"cg26000663",0.548268781169865,-2.89625618471702,6.5036348171482,6.85847950559129e-10,2.5116214670119e-07,12.1207747496098,"chr11",26353723,"-","ANO3;ANO3","1stExon;5'UTR","Island",11,26.353723
"cg09256781",0.430117751604596,-1.83778465078484,6.50183426258561,6.92586748378442e-10,2.53375869598734e-07,12.1113023581631,"chr7",23145220,"-","KLHL7;KLHL7","TSS200;TSS200","Island",7,23.14522
"cg26146027",0.45597412427054,-1.86541860307604,6.50172747601095,6.92988448976048e-10,2.53488970491596e-07,12.1107406250894,"chr3",24536889,"+","THRB;THRB;THRB","TSS1500;TSS1500;TSS1500","Island",3,24.536889
"cg09047583",0.425740884748396,-2.52758079922777,6.49979971612897,7.0027965222839e-10,2.55899717551819e-07,12.1006009606778,"chr12",120703461,"+","PXN;PXN;PXN;PXN","1stExon;1stExon;5'UTR;5'UTR","Island",12,120.703461
"cg10118547",0.589979069681308,-1.46979316270112,6.49960746876238,7.01010896026472e-10,2.56132760805806e-07,12.0995898782958,"chr2",206547064,"+","NRP2;NRP2;NRP2;NRP2;NRP2;NRP2","TSS200;TSS200;TSS200;TSS200;TSS200;TSS200","Island",2,206.547064
"cg01416227",0.4265709675437,-3.28309282170519,6.49802119673872,7.07073260996666e-10,2.58072399481611e-07,12.0912479497961,"chr1",110026785,"+","ATXN7L2","Body","Island",1,110.026785
"cg03701120",0.426254105233639,-1.92612173586061,6.49689405077219,7.11412249914522e-10,2.59569601798662e-07,12.0853212631507,"chr16",718123,"-","RHOT2","TSS200","Island",16,0.718123
"cg00339556",0.553584920542278,-2.31557965843731,6.49273867329233,7.27635867633733e-10,2.64818787287053e-07,12.0634773089862,"chr5",16180048,"-","MARCH11","TSS200","Island",5,16.180048
"cg19874428",0.407237238846924,-2.9830604320233,6.49154463208534,7.32364604877209e-10,2.66468970440924e-07,12.0572021089471,"chr14",68162156,"+","RDH11","Body","OpenSea",14,68.162156
"cg08137080",0.50226645893048,-0.961554226019445,6.49115503960441,7.33914027627387e-10,2.6692635049501e-07,12.0551547900318,"chr1",16482430,"+","EPHA2;EPHA2","1stExon;5'UTR","Island",1,16.48243
"cg26609631",0.57710302031263,-1.36917808032301,6.4900043546326,7.38509182810782e-10,2.68455033162561e-07,12.0491083611366,"chr13",28366814,"-","GSX1;GSX1","5'UTR;1stExon","Island",13,28.366814
"cg11068946",0.491882426371138,-1.43704987273227,6.48922149359395,7.41651623583285e-10,2.69311408778734e-07,12.0449950981593,"chr10",134599151,"-","NKX6-2","1stExon","Island",10,134.599151
"cg17830174",0.438771089308439,-1.73284721312064,6.48725250320339,7.49613472553837e-10,2.71770192718627e-07,12.0346511239392,"chr8",110551877,"-","EBAG9;EBAG9","TSS1500;TSS200","Island",8,110.551877
"cg05788332",0.416325028248641,-1.69171825013543,6.48703404569214,7.50501993861572e-10,2.72074317302506e-07,12.0335035921533,"chr1",23810871,"+","ASAP3;ASAP3","TSS200;TSS200","S_Shore",1,23.810871
"cg07262585",0.412492367156063,-1.34112701533393,6.48697893709276,7.50726297806143e-10,2.72119616569776e-07,12.0332141169615,"chr18",48405372,"+","ME2;ME2","TSS200;TSS200","Island",18,48.405372
"cg11889876",0.431048597763614,-3.96615211242674,6.48543468990268,7.57038588281225e-10,2.74011100737047e-07,12.0251031042014,"chr6",109169469,"+","ARMC2","TSS200","Island",6,109.169469
"cg23609466",0.424375356225489,-1.91265491519502,6.48518582539828,7.58060721438409e-10,2.74324374022041e-07,12.0237960806348,"chr7",150783413,"-","AGAP3;AGAP3","TSS1500;TSS1500","N_Shore",7,150.783413
"cg18253101",0.443510584677673,-2.21561331475992,6.48351571872051,7.64955353976996e-10,2.76563606713356e-07,12.0150255836731,"chr19",709325,"+","PALM;PALM","Body;Body","Island",19,0.709325
"cg11911399",0.451185966198657,-0.876048407596905,6.48337619624937,7.65534121225703e-10,2.76736327445037e-07,12.0142929515179,"chr1",108742837,"-","SLC25A24;SLC25A24","1stExon;5'UTR","Island",1,108.742837
"cg08307612",0.558297574626799,-2.21826774725959,6.48085527787244,7.7606586640251e-10,2.80136802815866e-07,12.0010573264456,"chr20",62526785,"-","DNAJC5","5'UTR","S_Shore",20,62.526785
"cg06711110",0.414643344420979,-2.58014090618468,6.47576474206702,7.97768898763316e-10,2.87383916155423e-07,11.9743402817945,"chr17",26645523,"+","TMEM97","TSS1500","Island",17,26.645523
"cg08915603",0.519994411011312,-1.74658911419244,6.47491787759086,8.01436859619445e-10,2.88572408350525e-07,11.9698969031367,"chr4",187476569,"+","MTNR1A","TSS200","Island",4,187.476569
"cg09455946",0.4761631612896,-2.24440485992229,6.47121235012341,8.17682274677691e-10,2.93765373373431e-07,11.9504588339017,"chr2",128615797,"-","POLR2D","TSS200","Island",2,128.615797
"cg11399097",0.531947390483789,-2.76347863270459,6.46791910021911,8.32391630437379e-10,2.98658209307105e-07,11.933189341538,"chr6",150390190,"-","ULBP3","1stExon","Island",6,150.39019
"cg12028548",0.461348130735566,-2.38499860704601,6.46632906887461,8.39586339424067e-10,3.00959608626733e-07,11.9248533537094,"chr20",590799,"+","TCF15","1stExon","Island",20,0.590799
"cg17900854",0.437633888188458,-2.77773646281135,6.46472307675037,8.46915316148375e-10,3.03174250119252e-07,11.9164350029635,"chr21",40984777,"+","C21orf88;C21orf88","TSS200;TSS200","OpenSea",21,40.984777
"cg04337618",0.443839181127233,0.450042578148202,6.46400933844106,8.50192626083548e-10,3.0424803616544e-07,11.9126941262405,"chr16",777215,"-","HAGHL;HAGHL;CCDC78","TSS200;5'UTR;TSS1500","Island",16,0.777215
"cg08714121",0.462135763081304,-1.05554680063494,6.46390048893408,8.50693530492599e-10,3.04378079025384e-07,11.9121236423324,"chr5",374093,"-","AHRR","Body","Island",5,0.374093
"cg20095124",0.402880831063666,-2.61266922085496,6.4637585216821,8.51347272311315e-10,3.04541869517538e-07,11.9113795963345,"chr10",102588691,"+","PAX2;PAX2;PAX2;PAX2;PAX2","3'UTR;3'UTR;3'UTR;3'UTR;3'UTR","N_Shore",10,102.588691
"cg22221870",0.484226991549309,-3.50576919188965,6.4635881190949,8.52132607520057e-10,3.04763094873169e-07,11.9104865352534,"chr21",42688675,"+","FAM3B;FAM3B;FAM3B;FAM3B","1stExon;5'UTR;1stExon;5'UTR","N_Shore",21,42.688675
"cg24664570",0.429220944118498,-0.319477982384531,6.46165611183095,8.61086619049374e-10,3.07583931654657e-07,11.9003621397501,"chr2",159825143,"-","TANC1;TANC1","TSS200;TSS200","Island",2,159.825143
"cg01030534",0.44083756564787,-1.75649600578251,6.45888948994912,8.74069957482853e-10,3.11754087489997e-07,11.8858674021312,"chr7",143579698,"+","FAM115A","5'UTR","N_Shelf",7,143.579698
"cg03995966",0.425396103354509,-2.76157138994733,6.45775401393685,8.79454096955478e-10,3.13511148091555e-07,11.8799196126925,"chr7",25219874,"-","C7orf31","TSS200","Island",7,25.219874
"cg14376275",0.424468558800636,-1.54582894746885,6.45516685785474,8.91843792680609e-10,3.1747336671562e-07,11.8663701807798,"chr1",171810570,"-","DNM3;DNM3","TSS200;TSS200","Island",1,171.81057
"cg27310761",0.439056673371826,-1.7814513643007,6.45517197284116,8.9181912893269e-10,3.1747336671562e-07,11.8663969655552,"chr14",90798393,"-","C14orf102;C14orf102","TSS200;TSS200","Island",14,90.798393
"cg16365187",0.479976632945986,-3.13489498648069,6.454573334509,8.94710236311771e-10,3.18390299284596e-07,11.8632622696508,"chr10",134000377,"-","DPYSL4","TSS200","Island",10,134.000377
"cg07640605",0.408981076542302,-1.17733321953244,6.45185801249148,9.07939891749005e-10,3.22490661155302e-07,11.849046129741,"chr10",38146342,"+","ZNF248;ZNF248","5'UTR;1stExon","N_Shore",10,38.146342
"cg22254681",0.416895038493723,-0.601397533361191,6.45134922572744,9.10440116926558e-10,3.23252959838609e-07,11.846382784355,"chr3",14444041,"+","SLC6A6;SLC6A6;SLC6A6","TSS200;TSS200;TSS200","Island",3,14.444041
"cg09652807",0.496313907840756,-0.993702911882772,6.44986768485868,9.1775915313168e-10,3.25640535812953e-07,11.8386281216056,"chr17",2652918,"-","MIR1253","TSS1500","Island",17,2.652918
"cg17412405",0.512946539313577,-0.780895122897263,6.44973752312522,9.18404928577043e-10,3.25848565175517e-07,11.837946884562,"chr5",114880687,"-","FEM1C","TSS200","Island",5,114.880687
"cg05612656",0.440503470145419,-2.04728063801585,6.44916932432916,9.21229185173368e-10,3.26787111887257e-07,11.8349731626362,"chr17",79008895,"-","FLJ90757;BAIAP2;BAIAP2;BAIAP2;BAIAP2","TSS1500;TSS200;TSS200;TSS200;TSS200","N_Shore",17,79.008895
"cg19727439",0.41784170635525,-1.65847045281745,6.44506069023325,9.4190692743326e-10,3.3345274875449e-07,11.813475176586,"chr1",37500508,"-","GRIK3","TSS1500","Island",1,37.500508
"cg02668708",0.41609098863855,-2.47574570715072,6.4437841723944,9.4842371757679e-10,3.35499636819969e-07,11.8067977013806,"chr9",139010494,"-","C9orf69;C9orf69","1stExon;5'UTR","Island",9,139.010494
"cg03892045",0.430211952270677,-1.65097662700934,6.44105965417957,9.62481324634044e-10,3.39969885686562e-07,11.7925485281753,"chr17",6947288,"-","SLC16A11","TSS200","Island",17,6.947288
"cg22759823",0.411926689723487,-1.55880725599307,6.43934987441189,9.71407591977527e-10,3.42682680242121e-07,11.7836083665917,"chr19",57610870,"+","","","Island",19,57.61087
"cg15680620",0.43029565620803,-1.09188151772218,6.43543389885756,9.92159481407106e-10,3.49144708870567e-07,11.7631380361457,"chr1",173639130,"-","ANKRD45","TSS200","S_Shore",1,173.63913
"cg24021956",0.416899068394932,-2.13384890570616,6.43533457902169,9.92691431821088e-10,3.49287028934978e-07,11.7626189553652,"chr7",79083509,"-","MAGI2","TSS1500","Island",7,79.083509
"cg07326438",0.448701407157225,-2.18668577108961,6.43523232817477,9.93239373370384e-10,3.49412498382693e-07,11.7620845613885,"chr11",57194562,"+","SLC43A3;SLC43A3;SLC43A3;SLC43A3","5'UTR;TSS200;1stExon;5'UTR","Island",11,57.194562
"cg19980912",0.404329764634035,-0.652720507282777,6.43457309994828,9.96779186587535e-10,3.50522713352477e-07,11.758639363819,"chr5",133304180,"-","C5orf15","1stExon","Island",5,133.30418
"cg08020762",0.613894847025341,0.0907039004186662,6.43396667399451,1.00004641818857e-09,3.51513699497086e-07,11.7554703143642,"chr16",81129997,"-","LOC100329108;GCSH;GCSH","TSS200;TSS200;TSS200","Island",16,81.129997
"cg04867934",0.447576437193317,-2.74838553505383,6.43142431972129,1.01385875713055e-09,3.55638483527231e-07,11.7421865899517,"chr1",174129130,"+","RABGAP1L","5'UTR","Island",1,174.12913
"cg25301142",0.455273618862637,-1.41873936804077,6.429202645943,1.02608225818444e-09,3.59521690757299e-07,11.7305811402803,"chr22",35653619,"+","HMGXB4;HMGXB4","5'UTR;Body","Island",22,35.653619
"cg00631837",0.407311711091059,-0.219485604743838,6.42557211270849,1.04636963273452e-09,3.66011339842284e-07,11.7116216538906,"chr22",45404212,"+","PHF21B;PHF21B","Body;Body","Island",22,45.404212
"cg04670913",0.459375553146261,-1.36436510457344,6.42503264769155,1.04941760375642e-09,3.66843254601466e-07,11.7088050230551,"chr12",69139822,"-","SLC35E3","TSS200","Island",12,69.139822
"cg26608221",0.430623242901163,-0.775973895541925,6.4243850045797,1.05308830653782e-09,3.6786819736216e-07,11.7054237760293,"chr2",74692293,"+","MOGS;MOGS","5'UTR;1stExon","Island",2,74.692293
"cg22147084",0.414707635447687,-2.1369477931728,6.42237815608273,1.06454300760234e-09,3.7151423309295e-07,11.6949476982412,"chr5",179779664,"-","GFPT2","Body","Island",5,179.779664
"cg25994096",0.571178833741026,-0.673827627499987,6.42105583141314,1.07215740726567e-09,3.73957166596551e-07,11.6880460839927,"chr11",61348278,"+","SYT7","1stExon","Island",11,61.348278
"cg10983539",0.408044677443759,-2.2353081030619,6.41925639558211,1.08260521185622e-09,3.77222203884278e-07,11.6786557330559,"chr1",226249816,"+","LOC440926;H3F3A","TSS1500;TSS1500","Island",1,226.249816
"cg14331404",0.445296925742451,-2.34109511192623,6.41891095537262,1.08462230768585e-09,3.77847698828025e-07,11.6768532457595,"chr2",97482184,"-","CNNM3;CNNM3","1stExon;1stExon","Island",2,97.482184
"cg21402921",0.662258500867925,-1.14845791869271,6.41695732177114,1.09609967144933e-09,3.81457916150667e-07,11.6666604582657,"chr15",27112305,"-","GABRA5;GABRA5;GABRA5","1stExon;5'UTR;5'UTR","Island",15,27.112305
"cg22723056",0.442277373358566,-2.0599748743383,6.41574615087007,1.10327499984698e-09,3.83711264641083e-07,11.6603423486399,"chr11",7273378,"-","SYT9;SYT9","1stExon;5'UTR","Island",11,7.273378
"cg05686497",0.511774329981968,-2.5301162154134,6.41396145315644,1.11393226125595e-09,3.87049190130548e-07,11.6510338020542,"chr5",127874587,"+","FBN2","TSS1500","Island",5,127.874587
"cg22635008",0.406927691179434,-1.90568989448638,6.41272372506722,1.12138265324427e-09,3.8939093718538e-07,11.6445790831152,"chr10",50970249,"-","OGDHL;OGDHL;OGDHL","5'UTR;5'UTR;5'UTR","Island",10,50.970249
"cg13409170",0.608218917278832,-2.51655847456518,6.41157793260952,1.128323281651e-09,3.91602432169684e-07,11.6386045128561,"chr9",127532069,"-","NR6A1;NR6A1","Body;Body","Island",9,127.532069
"cg13120952",0.470564645233057,-2.63686456786053,6.4113302848921,1.12982894433865e-09,3.92025648603119e-07,11.6373132787174,"chr17",26662301,"+","TNFAIP1;IFT20","TSS1500;5'UTR","Island",17,26.662301
"cg26134895",0.513134453401071,-2.10504440949491,6.41070591827328,1.13363377329413e-09,3.93244500819203e-07,11.6340579747945,"chr5",15500270,"-","FBXL7","TSS200","Island",5,15.50027
"cg15449956",0.486863921274563,-1.03769238792662,6.40403242353266,1.17509615073499e-09,4.05745403076832e-07,11.5992765234325,"chr8",106331995,"-","ZFPM2","Body","Island",8,106.331995
"cg00001594",0.420824046822173,-2.22410912928114,6.40254523953205,1.18453709844262e-09,4.08678482984416e-07,11.5915286449203,"chr2",11484705,"+","ROCK2;ROCK2","5'UTR;1stExon","Island",2,11.484705
"cg26333136",0.405537633534987,-1.84324458788328,6.39696220414514,1.22064908368506e-09,4.19394226025666e-07,11.5624525851219,"chr15",101419333,"+","ALDH1A3","TSS1500","Island",15,101.419333
"cg06003296",0.490466113610599,-2.10491306591123,6.3959876045697,1.22706290702822e-09,4.21228037364218e-07,11.5573785972208,"chr12",71003681,"-","PTPRB;PTPRB","TSS200;Body","Island",12,71.003681
"cg13632816",0.456359218932766,-1.56768187870605,6.39081182429558,1.26168350838475e-09,4.31840779563846e-07,11.5304405725833,"chr9",113341925,"-","SVEP1;SVEP1","1stExon;5'UTR","Island",9,113.341925
"cg23469188",0.407057748787093,-1.51391319244129,6.39024452179377,1.26553604153469e-09,4.32942995542435e-07,11.527488819317,"chr7",108166441,"+","PNPLA8","5'UTR","Island",7,108.166441
"cg04842426",0.46236984470139,-2.07474243335376,6.38954403615983,1.27030896654913e-09,4.34385935379297e-07,11.5238443267158,"chr7",136555777,"+","CHRM2;CHRM2;CHRM2;CHRM2;CHRM2;CHRM2;CHRM2;CHRM2","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","Island",7,136.555777
"cg06098530",0.405435750321801,-1.7109855194618,6.38726056630056,1.28599105682685e-09,4.39227541326024e-07,11.5119656423419,"chr10",76727919,"+","MYST4","Body","OpenSea",10,76.727919
"cg18686527",0.511600561389557,-1.57740971961153,6.38051059732853,1.33346809471805e-09,4.53914985787934e-07,11.4768679522027,"chr17",27044685,"+","RAB34;RAB34;RAB34;RAB34;RAB34;RAB34;RAB34;RAB34;RAB34","Body;Body;5'UTR;Body;5'UTR;1stExon;Body;Body;1stExon","Island",17,27.044685
